restaurant_name,city,latitude,longitude,price_per_person,cuisine,opening_time,closing_time,nearby_attraction_name,nearby_attraction_coords,query_latitude,query_longitude,rating
幺妹傣香餐厅(柳南五路138号院店),成都,30.682037,103.828896,15.0,餐饮服务;餐饮相关场所;餐饮相关,10:00,23:00,桔子成都温江大学城酒店,"103.835292,30.674695",30.674695,103.835292,3.9
军哥餐馆,成都,30.682826,103.829293,100.0,餐饮服务;餐饮相关场所;餐饮相关,10:00,22:15,桔子成都温江大学城酒店,"103.835292,30.674695",30.674695,103.835292,4.2
屋顶上的樱园(东玉龙街店),成都,30.664322,104.081163,80.0,餐饮服务;中餐厅;中餐厅,10:00,22:00,成都春熙路太升南路地铁站亚朵酒店,"104.080344,30.664720",30.664720,104.080344,4.6
卿记餐馆,成都,30.665329,104.079122,12.0,餐饮服务;中餐厅;中餐厅,08:00,21:00,成都春熙路太升南路地铁站亚朵酒店,"104.080344,30.664720",30.664720,104.080344,4.1
夕阳与你西餐厅,成都,30.664957,104.082219,88.0,餐饮服务;外国餐厅;西餐厅(综合风味),11:00,21:30,成都春熙路太升南路地铁站亚朵酒店,"104.080344,30.664720",30.664720,104.080344,4.0
海川快捷餐厅,成都,30.662892,104.081191,100.0,餐饮服务;中餐厅;中餐厅,10:00,22:00,成都春熙路太升南路地铁站亚朵酒店,"104.080344,30.664720",30.664720,104.080344,3.7
枣阁园滴滴自助餐,成都,30.666931,104.081092,100.0,餐饮服务;中餐厅;中餐厅,11:00,15:00,成都春熙路太升南路地铁站亚朵酒店,"104.080344,30.664720",30.664720,104.080344,4.5
小喜得中餐厅,成都,30.683800,104.048595,100.0,餐饮服务;中餐厅;中餐厅,17:00,22:00,如家酒店成都宽窄巷子花牌坊地铁站店,"104.048186,30.683349",30.683349,104.048186,3.8
一点味餐厅(花牌坊地铁口B口店),成都,30.683651,104.047447,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,如家酒店成都宽窄巷子花牌坊地铁站店,"104.048186,30.683349",30.683349,104.048186,4.1
快天下自选餐厅(花牌坊店),成都,30.683628,104.047169,25.0,餐饮服务;中餐厅;中餐厅,08:00,21:00,如家酒店成都宽窄巷子花牌坊地铁站店,"104.048186,30.683349",30.683349,104.048186,4.2
桐轩餐厅,成都,30.682463,104.048878,100.0,餐饮服务;餐饮相关场所;餐饮相关,11:00,21:00,如家酒店成都宽窄巷子花牌坊地铁站店,"104.048186,30.683349",30.683349,104.048186,3.8
沈小福成都滋味米线餐厅(环球广场店),成都,30.681937,104.047535,14.0,餐饮服务;中餐厅;特色/地方风味餐厅|餐饮服务;中餐厅;四川菜(川菜),09:30,21:30,如家酒店成都宽窄巷子花牌坊地铁站店,"104.048186,30.683349",30.683349,104.048186,4.2
悦厨中餐厅,成都,30.664887,104.066128,123.0,餐饮服务;中餐厅;中餐厅,17:30,22:00,成都天府丽都喜来登饭店,"104.066480,30.665030",30.665030,104.066480,4.2
馔香艺术餐厅,成都,30.663340,104.066150,118.0,餐饮服务;中餐厅;中餐厅,10:00,21:00,成都天府丽都喜来登饭店,"104.066480,30.665030",30.665030,104.066480,4.4
成都帝盛酒店-悦蓉西餐厅,成都,30.667340,104.067325,115.0,餐饮服务;外国餐厅;外国餐厅,17:30,21:00,成都天府丽都喜来登饭店,"104.066480,30.665030",30.665030,104.066480,4.3
丽思卡尔顿酒店Lixuan丽轩中餐厅,成都,30.663907,104.070124,336.0,餐饮服务;中餐厅;中餐厅,17:30,21:00,成都天府丽都喜来登饭店,"104.066480,30.665030",30.665030,104.066480,4.5
香荟全天候自助餐厅,成都,30.663820,104.070130,271.0,餐饮服务;外国餐厅;外国餐厅,07:00,22:00,成都天府丽都喜来登饭店,"104.066480,30.665030",30.665030,104.066480,4.1
蜀韵食光自选餐厅,成都,30.433527,104.081427,100.0,餐饮服务;中餐厅;中餐厅,10:00,20:00,成都天府新区福朋喜来登酒店,"104.081918,30.433700",30.433700,104.081918,4.1
川山屿秋·融合料理餐厅,成都,30.435810,104.082060,39.0,餐饮服务;餐饮相关场所;餐饮相关,11:00,21:00,成都天府新区福朋喜来登酒店,"104.081918,30.433700",30.433700,104.081918,4.5
利华铭聚粤菜中餐厅(中铁天圆卓越广场店),成都,30.432674,104.084762,100.0,餐饮服务;餐饮相关场所;餐饮相关,10:00,22:00,成都天府新区福朋喜来登酒店,"104.081918,30.433700",30.433700,104.081918,4.0
澜廷宴(广汇店),成都,30.436513,104.081416,296.0,餐饮服务;中餐厅;中餐厅,11:00,22:30,成都天府新区福朋喜来登酒店,"104.081918,30.433700",30.433700,104.081918,4.5
索玛荞麦村中餐厅(天府新区广汇店),成都,30.437762,104.084593,29.0,餐饮服务;中餐厅;中餐厅,09:00,21:30,成都天府新区福朋喜来登酒店,"104.081918,30.433700",30.433700,104.081918,4.3
成都帕格森蒂·全日餐厅,成都,30.682205,104.040714,100.0,餐饮服务;外国餐厅;日本料理,11:00,21:00,成都启雅尚国际酒店(宽窄巷子店),"104.040873,30.682246",30.682246,104.040873,3.6
启雅尚中餐厅,成都,30.682621,104.040158,180.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,成都启雅尚国际酒店(宽窄巷子店),"104.040873,30.682246",30.682246,104.040873,4.1
红原黑帐篷藏餐厅(抚琴西北街6号院店),成都,30.680798,104.043594,55.0,餐饮服务;中餐厅;中餐厅,09:00,23:00,成都启雅尚国际酒店(宽窄巷子店),"104.040873,30.682246",30.682246,104.040873,4.3
秀丽园餐厅(抚琴店),成都,30.673265,104.040653,68.0,餐饮服务;餐饮相关场所;餐饮相关,10:00,21:00,如家酒店·neo（成都宽窄巷子抚琴夜市店）,"104.042128,30.676929",30.676929,104.042128,4.3
音喇藏餐厅(抚琴苑店),成都,30.680634,104.043539,100.0,餐饮服务;中餐厅;西北菜,11:00,21:00,如家酒店·neo（成都宽窄巷子抚琴夜市店）,"104.042128,30.676929",30.676929,104.042128,3.9
希尔顿欢朋西餐厅,成都,30.649374,103.995084,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,成都武侯外双楠希尔顿欢朋酒店,"103.994865,30.649418",30.649418,103.994865,4.0
绿茶餐厅(成都龙湖金楠天街店),成都,30.648380,103.995552,55.0,餐饮服务;中餐厅;江苏菜,11:00,21:30,成都武侯外双楠希尔顿欢朋酒店,"103.994865,30.649418",30.649418,103.994865,4.5
蕉南街·泰式餐厅(金楠天街店),成都,30.648275,103.995925,61.0,餐饮服务;外国餐厅;外国餐厅,16:30,21:30,成都武侯外双楠希尔顿欢朋酒店,"103.994865,30.649418",30.649418,103.994865,4.3
希尔顿欢朋酒店-中餐厅,成都,30.742590,103.990600,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,成都犀浦希尔顿欢朋酒店,"103.991105,30.742397",30.742397,103.991105,4.4
巴洛洛西餐厅(爱琴海购物公园店),成都,30.737225,103.991975,80.0,餐饮服务;外国餐厅;意式菜品餐厅,10:00,22:00,成都犀浦希尔顿欢朋酒店,"103.991105,30.742397",30.742397,103.991105,3.9
茗点小叙粤小馆·茶餐厅,成都,30.737131,103.991939,69.0,餐饮服务;中餐厅;广东菜(粤菜),10:30,21:30,成都犀浦希尔顿欢朋酒店,"103.991105,30.742397",30.742397,103.991105,4.0
甜叔叔西餐厅,成都,30.659989,104.078935,97.0,餐饮服务;外国餐厅;西餐厅(综合风味),17:00,22:00,成都春熙路希尔顿欢朋酒店,"104.079319,30.659953",30.659953,104.079319,4.6
盘飧市,成都,30.659712,104.079623,48.0,餐饮服务;中餐厅;四川菜(川菜),17:00,21:30,成都春熙路希尔顿欢朋酒店,"104.079319,30.659953",30.659953,104.079319,4.5
春熙坊,成都,30.659029,104.078401,36.0,餐饮服务;中餐厅;中餐厅,10:00,22:30,成都春熙路希尔顿欢朋酒店,"104.079319,30.659953",30.659953,104.079319,4.7
翠孃孃老火锅(春熙路老店),成都,30.661312,104.078075,102.0,餐饮服务;中餐厅;火锅店,11:00,01:00,成都春熙路希尔顿欢朋酒店,"104.079319,30.659953",30.659953,104.079319,4.7
而绘空中花园(春熙路店),成都,30.658239,104.079047,53.0,体育休闲服务;体育休闲服务场所;体育休闲服务场所,11:00,21:00,成都春熙路希尔顿欢朋酒店,"104.079319,30.659953",30.659953,104.079319,4.7
希尔顿嘉悦里･TC CAFE御蓉高空餐厅,成都,30.656085,104.064025,250.0,餐饮服务;餐饮相关场所;餐饮相关,06:30,22:00,成都领地希尔顿嘉悦里酒店,"104.064055,30.655994",30.655994,104.064055,4.3
名人锦荟·中餐厅,成都,30.654259,104.065470,150.0,餐饮服务;中餐厅;中餐厅,11:30,21:30,成都领地希尔顿嘉悦里酒店,"104.064055,30.655994",30.655994,104.064055,4.8
凯文斯西餐厅,成都,30.655996,104.066530,92.0,餐饮服务;外国餐厅;西餐厅(综合风味),17:00,21:30,成都领地希尔顿嘉悦里酒店,"104.064055,30.655994",30.655994,104.064055,4.6
绿茶餐厅(成都天府红店),成都,30.655767,104.067000,48.0,餐饮服务;中餐厅;中餐厅,10:00,22:00,成都领地希尔顿嘉悦里酒店,"104.064055,30.655994",30.655994,104.064055,4.5
丁太婆正宗老号老妈蹄花店(东城根南街店),成都,30.656958,104.060634,29.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,成都领地希尔顿嘉悦里酒店,"104.064055,30.655994",30.655994,104.064055,4.4
皇城老妈火锅(皇城店),成都,30.621677,104.052475,115.0,餐饮服务;中餐厅;火锅店,11:00,21:00,汉庭成都玉林生活广场酒店(原紫荆店),"104.053401,30.619858",30.619858,104.053401,4.7
好好巧克力餐酒馆(长信公寓店),成都,30.622535,104.055799,77.0,餐饮服务;中餐厅;中餐厅,10:00,22:00,汉庭成都玉林生活广场酒店(原紫荆店),"104.053401,30.619858",30.619858,104.053401,4.6
树下鱼集鲜鱼馆(桐梓林店),成都,30.618419,104.057744,145.0,餐饮服务;中餐厅;中餐厅,16:30,22:00,汉庭成都玉林生活广场酒店(原紫荆店),"104.053401,30.619858",30.619858,104.053401,4.2
私语坊牛排花园餐厅(桐梓林店),成都,30.616315,104.055627,110.0,餐饮服务;外国餐厅;西餐厅(综合风味),10:00,02:00,汉庭成都玉林生活广场酒店(原紫荆店),"104.053401,30.619858",30.619858,104.053401,4.2
大龙燚民谣主题火锅(玉林店),成都,30.620370,104.058093,93.0,餐饮服务;中餐厅;火锅店,11:00,05:00,汉庭成都玉林生活广场酒店(原紫荆店),"104.053401,30.619858",30.619858,104.053401,4.6
