restaurant_name,city,latitude,longitude,price_per_person,cuisine,opening_time,closing_time,nearby_attraction_name,nearby_attraction_coords,query_latitude,query_longitude,rating
点光记(徐庄店),南京,32.091200,118.882883,100.0,餐饮服务;餐饮相关场所;餐饮相关,10:00,20:30,南京白金汉爵大酒店(玄武大道店),"118.891212,32.103049",32.103049,118.891212,4.5
德利餐厅(龙池花园店),南京,32.319195,118.807750,48.0,餐饮服务;中餐厅;中餐厅,16:30,23:00,全季南京六合龙池地铁站酒店,"118.820000,32.318400",32.318400,118.820000,4.2
宇凡餐厅(文馨花苑店),南京,32.334505,118.825957,35.0,餐饮服务;中餐厅;中餐厅,09:30,22:00,全季南京六合龙池地铁站酒店,"118.820000,32.318400",32.318400,118.820000,4.0
南京景枫万豪酒店中餐厅,南京,31.936447,118.822113,358.0,餐饮服务;中餐厅;中餐厅,17:30,21:00,南京景枫万豪酒店,"118.821917,31.936237",31.936237,118.821917,4.4
南京景枫万豪酒店臻厨西餐厅,南京,31.936464,118.822102,179.0,餐饮服务;外国餐厅;西餐厅(综合风味),06:30,21:00,南京景枫万豪酒店,"118.821917,31.936237",31.936237,118.821917,4.2
丽湖亚致会展中心酒店-自助餐厅,南京,31.937886,118.820249,155.0,餐饮服务;中餐厅;中餐厅,17:00,20:30,南京景枫万豪酒店,"118.821917,31.936237",31.936237,118.821917,4.0
豪客来牛排(南京秦淮曙光天地餐厅),南京,32.016973,118.788631,68.0,餐饮服务;外国餐厅;外国餐厅,10:00,22:00,汉庭南京夫子庙步行街酒店,"118.788350,32.018343",32.018343,118.788350,4.4
天圆楼真江南时尚餐厅(夫子庙店),南京,32.019013,118.790272,100.0,餐饮服务;中餐厅;中餐厅,10:00,23:00,汉庭南京夫子庙步行街酒店,"118.788350,32.018343",32.018343,118.788350,4.3
晚晴楼美食轩,南京,32.020352,118.789761,100.0,餐饮服务;餐饮相关场所;餐饮相关,17:00,21:00,汉庭南京夫子庙步行街酒店,"118.788350,32.018343",32.018343,118.788350,4.1
正兴餐厅,南京,32.020275,118.790175,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,汉庭南京夫子庙步行街酒店,"118.788350,32.018343",32.018343,118.788350,2.7
天丰楼餐厅,南京,32.020696,118.786196,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,汉庭南京夫子庙步行街酒店,"118.788350,32.018343",32.018343,118.788350,3.7
蓝湾西餐厅,南京,32.089454,118.779471,100.0,餐饮服务;外国餐厅;外国餐厅,11:00,21:00,锦江之星（南京火车站玄武湖钟阜路地铁站酒店）,"118.775473,32.091374",32.091374,118.775473,3.5
桐掌柜百姓餐厅,南京,32.087971,118.772097,95.0,餐饮服务;中餐厅;中餐厅,09:00,21:30,锦江之星（南京火车站玄武湖钟阜路地铁站酒店）,"118.775473,32.091374",32.091374,118.775473,3.9
缘份天空茶餐厅(中央金地店),南京,32.092281,118.769398,60.0,餐饮服务;快餐厅;茶餐厅,11:00,21:00,锦江之星（南京火车站玄武湖钟阜路地铁站酒店）,"118.775473,32.091374",32.091374,118.775473,3.5
和必德自选餐厅(花生唐店),南京,32.097053,118.778817,23.0,餐饮服务;中餐厅;中餐厅,10:00,22:00,锦江之星（南京火车站玄武湖钟阜路地铁站酒店）,"118.775473,32.091374",32.091374,118.775473,4.1
帅帅餐厅(钟阜路小区店),南京,32.087946,118.768697,100.0,餐饮服务;中餐厅;中餐厅,09:00,22:00,锦江之星（南京火车站玄武湖钟阜路地铁站酒店）,"118.775473,32.091374",32.091374,118.775473,4.2
