restaurant_name,city,latitude,longitude,price_per_person,cuisine,opening_time,closing_time,nearby_attraction_name,nearby_attraction_coords,query_latitude,query_longitude,rating
郑州大学第二附属医院本部院区营养餐厅,郑州,34.766250,113.670538,9.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,未来宜居酒店(健康路夜市郑大二附院店),"113.669130,34.769325",34.769325,113.669130,3.7
港湾休闲娱乐餐厅-浪漫休闲双人餐,郑州,34.772217,113.666670,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,未来宜居酒店(健康路夜市郑大二附院店),"113.669130,34.769325",34.769325,113.669130,3.5
福湘悦餐厅,郑州,34.773575,113.669409,57.0,餐饮服务;中餐厅;湖南菜(湘菜),11:00,21:00,未来宜居酒店(健康路夜市郑大二附院店),"113.669130,34.769325",34.769325,113.669130,4.4
米皮记清真餐厅 (云尚店),郑州,34.745125,113.760153,11.0,餐饮服务;中餐厅;清真菜馆,10:00,22:00,郑州郑东新区希尔顿欢朋酒店,"113.763361,34.745195",34.745195,113.763361,4.2
欧咔拉牛排自助餐厅(郑东商业中心A区店),郑州,34.745247,113.760006,62.0,餐饮服务;外国餐厅;外国餐厅,17:00,21:30,郑州郑东新区希尔顿欢朋酒店,"113.763361,34.745195",34.745195,113.763361,4.1
晋山豫水茶餐厅(正商东方港湾店),郑州,34.748100,113.763304,33.0,餐饮服务;快餐厅;茶餐厅,10:00,22:00,郑州郑东新区希尔顿欢朋酒店,"113.763361,34.745195",34.745195,113.763361,4.0
小零西餐厅(复古美式主题)清真,郑州,34.743902,113.759606,106.0,餐饮服务;外国餐厅;美式风味,11:00,22:00,郑州郑东新区希尔顿欢朋酒店,"113.763361,34.745195",34.745195,113.763361,4.7
莫莫与瀚西餐·甜品·生日派对,郑州,34.743317,113.759315,93.0,餐饮服务;外国餐厅;西餐厅(综合风味),10:00,22:00,郑州郑东新区希尔顿欢朋酒店,"113.763361,34.745195",34.745195,113.763361,4.8
一苇山房素食餐厅(嵩山少林景区官方店),郑州,34.513012,112.952106,33.0,餐饮服务;中餐厅;中餐厅,09:30,21:00,三皇寨,"112.952063,34.473496",34.473496,112.952063,3.9
少林服务区快捷餐厅,郑州,34.427016,112.929723,100.0,餐饮服务;快餐厅;快餐厅,11:00,21:00,三皇寨,"112.952063,34.473496",34.473496,112.952063,3.7
禅武大酒店-中餐厅,郑州,34.471305,113.017117,136.0,餐饮服务;中餐厅;中餐厅,08:30,22:00,三皇寨,"112.952063,34.473496",34.473496,112.952063,4.4
嵩山不一般水席文化餐厅,郑州,34.449754,113.018493,91.0,餐饮服务;中餐厅;中餐厅,17:00,21:00,三皇寨,"112.952063,34.473496",34.473496,112.952063,4.4
雲舍茶餐厅,郑州,34.468766,113.028504,113.0,餐饮服务;快餐厅;茶餐厅,10:00,23:00,三皇寨,"112.952063,34.473496",34.473496,112.952063,4.4
蒋阿侨挞挞面(大上海店),郑州,34.755928,113.670393,100.0,餐饮服务;中餐厅;中餐厅,10:30,21:30,汉庭郑州二七广场酒店,"113.671977,34.754346",34.754346,113.671977,4.5
几许民谣烧烤馆(郑州光彩店),郑州,34.755287,113.669676,72.0,餐饮服务;中餐厅;中餐厅,18:00,02:30,汉庭郑州二七广场酒店,"113.671977,34.754346",34.754346,113.671977,4.6
河南中医药大学第一附属医院人民路院区餐厅,郑州,34.758033,113.673949,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,汉庭郑州二七广场酒店,"113.671977,34.754346",34.754346,113.671977,3.7
韩风源烧烤涮自助餐厅(亚细亚卓悦城店),郑州,34.751785,113.667704,80.0,餐饮服务;餐饮相关场所;餐饮相关,10:00,23:00,汉庭郑州二七广场酒店,"113.671977,34.754346",34.754346,113.671977,4.7
合记(老街小吃街店),郑州,34.758132,113.675030,100.0,餐饮服务;中餐厅;清真菜馆,10:30,22:00,汉庭郑州二七广场酒店,"113.671977,34.754346",34.754346,113.671977,4.4
西部餐厅,郑州,34.768817,113.933939,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,郑州中牟智璞酒店（（只有河南电影小镇店））,"113.955310,34.786329",34.786329,113.955310,3.8
奥特曼主题餐厅怪兽店,郑州,34.789259,113.986234,63.0,餐饮服务;中餐厅;中餐厅,11:00,18:00,郑州中牟智璞酒店（（只有河南电影小镇店））,"113.955310,34.786329",34.786329,113.955310,3.9
奥特曼主题餐厅-英雄店,郑州,34.786826,113.988821,86.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,郑州中牟智璞酒店（（只有河南电影小镇店））,"113.955310,34.786329",34.786329,113.955310,4.0
中牟杨记大盘鸡小餐馆,郑州,34.756800,113.944461,100.0,餐饮服务;中餐厅;中餐厅,08:00,23:15,郑州中牟智璞酒店（（只有河南电影小镇店））,"113.955310,34.786329",34.786329,113.955310,3.7
兄弟美食小餐馆,郑州,34.805008,113.919082,100.0,餐饮服务;中餐厅;中餐厅,08:00,23:00,郑州中牟智璞酒店（（只有河南电影小镇店））,"113.955310,34.786329",34.786329,113.955310,3.6
老地香烤全羊,郑州,34.902822,113.633591,73.0,餐饮服务;中餐厅;中餐厅,10:00,23:00,黄河风景名胜区,"113.630000,34.920000",34.920000,113.630000,4.2
融合餐厅(怡丰森林湖店),郑州,34.897770,113.618020,100.0,餐饮服务;中餐厅;综合酒楼,17:00,21:00,黄河风景名胜区,"113.630000,34.920000",34.920000,113.630000,4.3
菜篮姐姐生态有机餐厅,郑州,34.897676,113.617674,100.0,餐饮服务;餐饮相关场所;餐饮相关,11:00,21:00,黄河风景名胜区,"113.630000,34.920000",34.920000,113.630000,2.8
旺旺小餐馆,郑州,34.901524,113.668069,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,黄河风景名胜区,"113.630000,34.920000",34.920000,113.630000,2.4
罗山渔家乐餐厅,郑州,34.903556,113.670261,63.0,餐饮服务;中餐厅;中餐厅,10:00,23:00,黄河风景名胜区,"113.630000,34.920000",34.920000,113.630000,4.3
韩风源烧烤涮自助餐厅(亚细亚卓悦城店),郑州,34.751785,113.667704,80.0,餐饮服务;中餐厅;中餐厅,11:00,23:30,二七纪念馆,"113.666494,34.752186",34.752186,113.666494,4.7
粤海酒店璇宫西餐厅(二七广场),郑州,34.749629,113.667658,111.0,餐饮服务;外国餐厅;西餐厅(综合风味),10:00,23:00,二七纪念馆,"113.666494,34.752186",34.752186,113.666494,3.9
粤海酒店-粤海轩中餐厅,郑州,34.749142,113.667796,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,二七纪念馆,"113.666494,34.752186",34.752186,113.666494,3.9
虎丫炒鸡(河南郑州二七万象城店),郑州,34.754815,113.662798,55.0,餐饮服务;中餐厅;中餐厅,10:00,22:00,二七纪念馆,"113.666494,34.752186",34.752186,113.666494,4.6
几许民谣烧烤馆(郑州光彩店),郑州,34.755287,113.669676,72.0,餐饮服务;中餐厅;中餐厅,18:00,02:30,二七纪念馆,"113.666494,34.752186",34.752186,113.666494,4.6
绿茶餐厅(郑州万象城店),郑州,34.754667,113.662403,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,二七纪念馆,"113.666494,34.752186",34.752186,113.666494,4.6
郑州郑百餐厅(郑州百货大楼店),郑州,34.756286,113.668080,100.0,餐饮服务;中餐厅;中餐厅,09:30,21:00,二七纪念馆,"113.666494,34.752186",34.752186,113.666494,3.9
五号公路餐厅石烧牛扒(大卫城店),郑州,34.756777,113.666316,128.0,餐饮服务;快餐厅;快餐厅,11:00,22:00,二七纪念馆,"113.666494,34.752186",34.752186,113.666494,4.7
曼玉(丹尼斯·大卫城店),郑州,34.756848,113.666241,90.0,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,11:00,21:00,二七纪念馆,"113.666494,34.752186",34.752186,113.666494,4.7
蒋阿侨挞挞面(大上海店),郑州,34.755928,113.670393,100.0,餐饮服务;中餐厅;中餐厅,10:30,21:30,二七纪念馆,"113.666494,34.752186",34.752186,113.666494,4.5
双生四季甜品融合餐厅(姚桥社区北院店),郑州,34.813115,113.795071,27.0,餐饮服务;甜品店;甜品店,11:00,22:00,北龙湖湿地公园,"113.789100,34.812300",34.812300,113.789100,4.4
炫歌音乐餐吧,郑州,34.809266,113.793947,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,北龙湖湿地公园,"113.789100,34.812300",34.812300,113.789100,3.9
石见里融合餐厅,郑州,34.818459,113.794111,100.0,餐饮服务;餐饮相关场所;餐饮相关,11:00,21:00,北龙湖湿地公园,"113.789100,34.812300",34.812300,113.789100,3.8
湖畔餐厅,郑州,34.803494,113.786967,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,北龙湖湿地公园,"113.789100,34.812300",34.812300,113.789100,3.5
粗粮小厨羊肉大串鲜炒鸡,郑州,34.809780,113.800337,53.0,餐饮服务;中餐厅;综合酒楼,10:00,23:00,北龙湖湿地公园,"113.789100,34.812300",34.812300,113.789100,4.1
享百味尚上锅29元火锅自助餐厅(时埂社区店)(暂停营业),郑州,34.808834,113.797840,31.0,餐饮服务;餐饮相关场所;餐饮相关,10:00,23:30,北龙湖湿地公园,"113.789100,34.812300",34.812300,113.789100,4.2
张掌柜鹅堡,郑州,34.870717,113.670712,50.0,餐饮服务;快餐厅;快餐厅,09:30,23:00,黄河博物馆,"113.677764,34.871840",34.871840,113.677764,4.4
大塘餐厅虾饺专门店(迎宾路店),郑州,34.871556,113.665047,90.0,餐饮服务;中餐厅;特色/地方风味餐厅,17:00,21:30,黄河博物馆,"113.677764,34.871840",34.871840,113.677764,4.5
郑州天地丽笙酒店-品自助餐厅,郑州,34.859568,113.678526,208.0,餐饮服务;餐饮相关场所;餐饮相关,11:00,22:00,黄河博物馆,"113.677764,34.871840",34.871840,113.677764,4.1
郑州师范学院东区静馨园餐厅,郑州,34.863435,113.659282,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,黄河博物馆,"113.677764,34.871840",34.871840,113.677764,4.2
河南大学附属郑州第一人民医院·营养餐厅,郑州,34.750370,113.685219,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,城隍庙,"113.686977,34.752061",34.752061,113.686977,3.7
河南省中医药研究院附属医院餐厅,郑州,34.755083,113.685722,100.0,餐饮服务;中餐厅;中餐厅,17:00,19:30,城隍庙,"113.686977,34.752061",34.752061,113.686977,3.8
老吴喵馆·猫咖餐厅(新世界百货店),郑州,34.752925,113.682675,28.0,餐饮服务;餐饮相关场所;餐饮相关,09:30,21:30,城隍庙,"113.686977,34.752061",34.752061,113.686977,4.3
妈妈餐厅(城东路店),郑州,34.748675,113.691225,15.0,餐饮服务;中餐厅;中餐厅,17:30,21:00,城隍庙,"113.686977,34.752061",34.752061,113.686977,4.4
闽豫中餐厅(金多银多珠宝店),郑州,34.748684,113.681630,90.0,餐饮服务;中餐厅;福建菜,10:00,22:00,城隍庙,"113.686977,34.752061",34.752061,113.686977,4.0
甄玉川宴会中心,郑州,34.747760,113.691761,100.0,餐饮服务;中餐厅;中餐厅,17:00,21:00,城隍庙,"113.686977,34.752061",34.752061,113.686977,4.7
二广餐馆,郑州,34.757454,113.691651,66.0,餐饮服务;中餐厅;清真菜馆,17:30,22:00,城隍庙,"113.686977,34.752061",34.752061,113.686977,4.4
宋老三苏肉羊肉汤老店,郑州,34.751635,113.677244,100.0,餐饮服务;中餐厅;清真菜馆,17:00,21:30,城隍庙,"113.686977,34.752061",34.752061,113.686977,4.4
净馨缘餐厅,郑州,34.757702,113.678788,69.0,餐饮服务;中餐厅;中餐厅,10:00,22:00,城隍庙,"113.686977,34.752061",34.752061,113.686977,4.0
方中山胡辣汤(总店),郑州,34.760065,113.682462,15.0,餐饮服务;中餐厅;清真菜馆,05:00,13:30,城隍庙,"113.686977,34.752061",34.752061,113.686977,4.5
彩丰楼中餐厅(郑州丹尼斯广场洲际酒店),郑州,34.757771,113.665954,227.0,餐饮服务;餐饮相关场所;餐饮相关,17:30,21:30,大卫城购物中心,"113.666031,34.758202",34.758202,113.666031,4.2
一绪寿喜烧(丹尼斯·大卫城店),郑州,34.757768,113.665886,159.0,餐饮服务;外国餐厅;日本料理,11:00,22:00,大卫城购物中心,"113.666031,34.758202",34.758202,113.666031,4.6
The boots泥靴Get holiday(大卫城店),郑州,34.758578,113.666557,117.0,餐饮服务;外国餐厅;西餐厅(综合风味),11:00,22:00,大卫城购物中心,"113.666031,34.758202",34.758202,113.666031,4.8
王品牛排(郑州大卫城店),郑州,34.757501,113.666208,258.0,餐饮服务;外国餐厅;牛扒店(扒房),17:00,21:00,大卫城购物中心,"113.666031,34.758202",34.758202,113.666031,4.4
湘鼎盛臻品餐厅(大卫城店),郑州,34.757365,113.665761,61.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,大卫城购物中心,"113.666031,34.758202",34.758202,113.666031,4.6
祖母的厨房(丹尼斯·大卫城店),郑州,34.757262,113.666027,136.0,餐饮服务;中餐厅;中餐厅,11:00,21:30,大卫城购物中心,"113.666031,34.758202",34.758202,113.666031,4.5
德福的印度餐厅(大卫城店),郑州,34.756973,113.665911,83.0,餐饮服务;餐饮相关场所;餐饮相关,10:30,21:30,大卫城购物中心,"113.666031,34.758202",34.758202,113.666031,4.6
曼玉(丹尼斯·大卫城店),郑州,34.756848,113.666241,90.0,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,11:00,21:00,大卫城购物中心,"113.666031,34.758202",34.758202,113.666031,4.7
五号公路餐厅石烧牛扒(大卫城店),郑州,34.756777,113.666316,128.0,餐饮服务;快餐厅;快餐厅,11:00,22:00,大卫城购物中心,"113.666031,34.758202",34.758202,113.666031,4.7
郑州郑百餐厅(郑州百货大楼店),郑州,34.756286,113.668080,100.0,餐饮服务;中餐厅;中餐厅,09:30,21:00,大卫城购物中心,"113.666031,34.758202",34.758202,113.666031,3.9
信阳融合餐厅,郑州,34.889033,113.574616,32.0,餐饮服务;中餐厅;中餐厅,11:00,22:00,惠济桥遗址公园,"113.585469,34.892354",34.892354,113.585469,3.8
便民餐馆,郑州,34.886025,113.569690,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,惠济桥遗址公园,"113.585469,34.892354",34.892354,113.585469,2.2
肯德基车速取餐厅(江山路DT店),郑州,34.880231,113.572945,100.0,餐饮服务;餐饮相关场所;餐饮相关,11:00,21:00,惠济桥遗址公园,"113.585469,34.892354",34.892354,113.585469,3.7
