restaurant_name,city,latitude,longitude,price_per_person,cuisine,opening_time,closing_time,nearby_attraction_name,nearby_attraction_coords,query_latitude,query_longitude,rating
抱石中餐厅·正宗苏帮菜(陆渡店),苏州,31.474993,121.183979,55.0,餐饮服务;中餐厅;中餐厅,10:30,20:30,锦江之星（太仓陆渡邻里中心店）,"121.183540,31.469861",31.469861,121.183540,4.4
云尚轩餐厅(陆渡店),苏州,31.464629,121.184501,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,锦江之星（太仓陆渡邻里中心店）,"121.183540,31.469861",31.469861,121.183540,3.4
香雪海饭店中餐厅·宴会厅,苏州,31.272630,120.627510,100.0,餐饮服务;中餐厅;中餐厅,16:30,20:30,苏州苏苑饭店,"120.627785,31.273664",31.273664,120.627785,4.3
苏苑饭店中餐厅(长桥地区店),苏州,31.273756,120.630269,133.0,餐饮服务;快餐厅;快餐厅,06:30,18:30,苏州苏苑饭店,"120.627785,31.273664",31.273664,120.627785,4.0
格林豪泰餐厅(天域大厦店),苏州,31.271822,120.629163,36.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,苏州苏苑饭店,"120.627785,31.273664",31.273664,120.627785,4.1
园区路劲餐厅(星斓荟·路劲广场店),苏州,31.306525,120.765975,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,汉庭酒店(苏州园区奥体中心店),"120.766000,31.304300",31.304300,120.766000,2.8
超级乐园餐厅,苏州,31.303940,120.751430,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,汉庭酒店(苏州园区奥体中心店),"120.766000,31.304300",31.304300,120.766000,3.8
Mammamia意大利餐厅(奥体中心店),苏州,31.303755,120.751343,128.0,餐饮服务;餐饮相关场所;餐饮相关,10:00,22:00,汉庭酒店(苏州园区奥体中心店),"120.766000,31.304300",31.304300,120.766000,4.5
麦当劳人工智能产业园餐厅,苏州,31.293215,120.774965,23.0,餐饮服务;快餐厅;麦当劳,08:00,21:30,汉庭酒店(苏州园区奥体中心店),"120.766000,31.304300",31.304300,120.766000,4.6
壹禾餐厅(购物公园店),苏州,31.870323,120.513879,172.0,餐饮服务;中餐厅;中餐厅,10:00,24:00,张家港美伦精品酒店,"120.513160,31.869627",31.869627,120.513160,4.5
云都里酒店(张家港购物公园店),苏州,31.869403,120.516097,100.0,住宿服务;住宿服务相关;住宿服务相关,11:00,21:00,张家港美伦精品酒店,"120.513160,31.869627",31.869627,120.513160,3.9
麦当劳购物公园金融街餐厅(华盛大厦店),苏州,31.867269,120.515086,35.0,餐饮服务;快餐厅;麦当劳,07:00,21:00,张家港美伦精品酒店,"120.513160,31.869627",31.869627,120.513160,4.7
斗牛士牛排餐厅(苏州张家港购物公园克拉水岸商业街店),苏州,31.869985,120.516607,122.0,餐饮服务;外国餐厅;牛扒店(扒房)|餐饮服务;外国餐厅;西餐厅(综合风味),11:00,21:00,张家港美伦精品酒店,"120.513160,31.869627",31.869627,120.513160,4.1
中联粤海国际酒店中餐厅,苏州,31.867002,120.515547,134.0,餐饮服务;中餐厅;广东菜(粤菜),06:30,22:30,张家港美伦精品酒店,"120.513160,31.869627",31.869627,120.513160,3.9
钱雨曼·怀旧餐厅,苏州,31.311636,120.603275,85.0,餐饮服务;中餐厅;中餐厅,17:00,21:30,锦江之星（苏州石路山塘街店）,"120.603258,31.311639",31.311639,120.603258,4.7
庆乐居[西北民族餐厅],苏州,31.311175,120.602679,31.0,餐饮服务;中餐厅;清真菜馆,10:00,00:30,锦江之星（苏州石路山塘街店）,"120.603258,31.311639",31.311639,120.603258,4.4
粤喜猪脚.烧腊.餐厅(金座大厦店),苏州,31.311453,120.600703,100.0,餐饮服务;餐饮相关场所;餐饮相关,09:00,22:00,锦江之星（苏州石路山塘街店）,"120.603258,31.311639",31.311639,120.603258,3.7
小欢喜苏帮菜,苏州,31.311662,120.605837,80.0,餐饮服务;中餐厅;中餐厅,16:00,21:00,锦江之星（苏州石路山塘街店）,"120.603258,31.311639",31.311639,120.603258,4.6
梅里山下觅花涧·云南菜(石路店),苏州,31.311974,120.605834,97.0,餐饮服务;中餐厅;中餐厅,11:00,21:30,锦江之星（苏州石路山塘街店）,"120.603258,31.311639",31.311639,120.603258,4.7
苏州中惠铂尔曼酒店·留园中餐厅(苏州中惠铂尔曼酒店店),苏州,31.372852,120.638483,73.0,餐饮服务;餐饮相关场所;餐饮相关,17:30,21:00,苏州中惠铂尔曼酒店,"120.638261,31.373102",31.373102,120.638261,4.2
家外家快捷式餐厅(相城大道店),苏州,31.375461,120.637909,11.0,餐饮服务;快餐厅;快餐厅,07:00,21:00,苏州中惠铂尔曼酒店,"120.638261,31.373102",31.373102,120.638261,3.7
繁花里音乐餐吧小酒馆,苏州,31.375053,120.635620,100.0,体育休闲服务;娱乐场所;酒吧,11:00,21:00,苏州中惠铂尔曼酒店,"120.638261,31.373102",31.373102,120.638261,4.3
泰泰漫·泰式茶餐厅(苏州环球港店),苏州,31.374945,120.635231,99.0,餐饮服务;外国餐厅;泰国/越南菜品餐厅,10:00,22:00,苏州中惠铂尔曼酒店,"120.638261,31.373102",31.373102,120.638261,3.6
甲米·府泰国餐厅(相城店),苏州,31.370275,120.636550,86.0,餐饮服务;外国餐厅;外国餐厅,16:30,21:00,苏州中惠铂尔曼酒店,"120.638261,31.373102",31.373102,120.638261,4.5
同里状元居,苏州,31.158314,120.716303,56.0,餐饮服务;中餐厅;中餐厅,09:00,20:00,三桥景区,"120.717448,31.158008",31.158008,120.717448,4.0
亿江南餐厅,苏州,31.156787,120.719058,65.0,餐饮服务;餐饮相关场所;餐饮相关,09:00,21:00,三桥景区,"120.717448,31.158008",31.158008,120.717448,4.1
同里承恩堂庭院私房菜,苏州,31.158649,120.720713,56.0,餐饮服务;中餐厅;中餐厅,10:00,22:00,三桥景区,"120.717448,31.158008",31.158008,120.717448,4.5
新鑫面餐馆,苏州,31.151863,120.718253,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,三桥景区,"120.717448,31.158008",31.158008,120.717448,3.5
同里湖度假村同里一号船餐厅,苏州,31.156125,120.726825,100.0,餐饮服务;外国餐厅;西餐厅(综合风味),10:00,22:00,三桥景区,"120.717448,31.158008",31.158008,120.717448,4.3
肯德基车速取餐厅(前进九八六车速取),苏州,31.384278,121.003647,100.0,餐饮服务;餐饮相关场所;餐饮相关,06:00,23:00,全季昆山开发区前进东路酒店,"121.005351,31.384354",31.384354,121.005351,3.8
皇后餐厅(弘基财富广场店),苏州,31.384484,121.008743,62.0,餐饮服务;中餐厅;中餐厅,09:30,21:00,全季昆山开发区前进东路酒店,"121.005351,31.384354",31.384354,121.005351,3.9
筷客餐厅(弘基财富广场店),苏州,31.384770,121.009162,21.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,全季昆山开发区前进东路酒店,"121.005351,31.384354",31.384354,121.005351,4.0
谷子情时尚智选餐厅,苏州,31.382917,121.012544,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,全季昆山开发区前进东路酒店,"121.005351,31.384354",31.384354,121.005351,3.6
老鑫鹏餐厅(锦华园店),苏州,31.379381,121.000024,100.0,餐饮服务;中餐厅;中餐厅,10:00,21:00,全季昆山开发区前进东路酒店,"121.005351,31.384354",31.384354,121.005351,4.1
园林里餐馆(园外苑店),苏州,31.323827,120.631367,100.0,餐饮服务;中餐厅;中餐厅,07:00,19:00,拙政园,"120.629211,31.324194",31.324194,120.629211,4.3
11:11餐厅,苏州,31.325814,120.627879,100.0,餐饮服务;餐饮相关场所;餐饮相关,10:00,23:00,拙政园,"120.629211,31.324194",31.324194,120.629211,3.5
苏州太太苏帮菜·苏面源面宴(拙政园店),苏州,31.321648,120.629695,59.0,餐饮服务;餐饮相关场所;餐饮相关,08:30,21:00,拙政园,"120.629211,31.324194",31.324194,120.629211,4.6
生春阳餐馆(华阳里店),苏州,31.322492,120.632072,67.0,餐饮服务;中餐厅;中餐厅,10:00,22:00,拙政园,"120.629211,31.324194",31.324194,120.629211,4.0
苏雅兴·文人苏式面馆(博物馆店),苏州,31.322121,120.626030,45.0,餐饮服务;餐饮相关场所;餐饮相关,07:00,20:00,拙政园,"120.629211,31.324194",31.324194,120.629211,4.6
同里承恩堂庭院私房菜,苏州,31.158649,120.720713,56.0,餐饮服务;中餐厅;中餐厅,10:00,22:00,退思园,"120.720272,31.157833",31.157833,120.720272,4.5
亿江南餐厅,苏州,31.156787,120.719058,65.0,餐饮服务;餐饮相关场所;餐饮相关,09:00,21:00,退思园,"120.720272,31.157833",31.157833,120.720272,4.1
同里状元居,苏州,31.158314,120.716303,56.0,餐饮服务;中餐厅;中餐厅,09:00,20:00,退思园,"120.720272,31.157833",31.157833,120.720272,4.0
同里湖度假村同里一号船餐厅,苏州,31.156125,120.726825,100.0,餐饮服务;外国餐厅;西餐厅(综合风味),10:00,22:00,退思园,"120.720272,31.157833",31.157833,120.720272,4.3
新鑫面餐馆,苏州,31.151863,120.718253,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,退思园,"120.720272,31.157833",31.157833,120.720272,3.5
